movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,prdtStatNm,typeNm,nationNm,genres_1,genres_2,directorNm,directorNmEn,actor1_Nm,actor1_NmEn,watchGradeNm,dist_companyCd,dist_companyNm,dist_companyNmEn
20040638,텍사스 전기톱 연쇄살인사건,The Texas Chainsaw Massacre,98.0,2003.0,20050616,개봉,장편,미국,공포(호러),,마커스 니스펠,Marcus Nispel,제시카 비엘,Jessica Biel,18세관람가,20100103.0,(주)쇼박스,Showbox Corp
20050126,패시파이어,The Pacifier,95.0,2005.0,20050603,개봉,장편,미국,액션,코미디,아담 쉥크만,Adam Shankman,빈 디젤,Vin Diesel,전체관람가,20101568.0,브에나비스타인터내셔널코리아,Vuenavista International Kores
20050085,스타워즈 에피소드3 - 시스의복수,Star Wars: Episode Iii - Revenge Of The Sith,139.0,2005.0,20050526,개봉,장편,미국,SF,,조지 루카스,George Lucas,이완 맥그리거,Ewan McGregor,전체관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation
20050116,인투 더 썬,Into The Sun,94.0,2005.0,20050520,개봉,장편,미국,스릴러,액션,밍크,Mink,오사와 타카오,Takao Osawa,18세관람가,20101589.0,소니픽쳐스릴리징코리아,Sony Pictures Releasing of Korea Inc.
20050101,하우스 오브 왁스,House Of Wax,113.0,2005.0,20050520,개봉,장편,미국,공포(호러),,자움 세라,Jaume Serra,채드 마이클 머레이,Chad Michael Murray,18세관람가,20100043.0,워너브러더스 코리아(주),Warner Bros. Korea
20050092,"우리, 사랑일까요?",A Lot Like Love,107.0,2005.0,20050520,개봉,장편,미국,드라마,코미디,나이젤 콜,Nigel Cole,애쉬튼 커처,Ashton Kutcher,15세관람가,20101568.0,브에나비스타인터내셔널코리아,Vuenavista International Kores
20050081,추방된 사람들,Exiles,103.0,2004.0,20050520,개봉,장편,프랑스,드라마,어드벤처,토니 갓리프,Tony Gatlif,루브나 아자발,Lubna Azabal,15세관람가,20100285.0,판씨네마(주),Pancinema Corp.
20050105,세컨핸드 라이온스,Secondhand Lions,109.0,2003.0,20050519,개봉,장편,미국,드라마,,팀 맥칸라이즈,Tim McCanlies,로버트 듀발,Robert Duvall,12세관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd"
20050090,아라가미,Aragami,80.0,2003.0,20050513,개봉,장편,일본,공포(호러),액션,기타무라 류헤이,Ryuhei Kitamura,오사와 타카오,Takao Osawa,15세관람가,20100254.0,(주)아펙스 엔터테인먼트,"APEX Entertainment Co., Ltd."
20050061,코치 카터,Coach Carter,136.0,2005.0,20050513,개봉,장편,미국,드라마,,토머스 카터,Thomas Carter,사무엘 L. 잭슨,Samuel L. Jackson,15세관람가,20100649.0,UIP코리아,United International Pictures Korea
20050079,"하와이, 오슬로","Hawaii, Oslo",125.0,2004.0,20050507,개봉,장편,노르웨이,드라마,,에릭 포페,Erik Poppe,트론드 에스펜 자임,Trond Espen Seim ,12세관람가,20104343.0,미디어 소소,Media SoSo
20050073,알츠하이머 케이스,The Alzheimer Case / De Zaak Alzheimer,122.0,2003.0,20050430,개봉,장편,벨기에,드라마,스릴러,에릭 반 루이,Erik Van Looy,얀 데클레흐,Jan Decleir,15세관람가,20104343.0,미디어 소소,Media SoSo
20050094,소녀 검객 아즈미 대혈전 2,Azumi 2: Death Or Love,112.0,2005.0,20050429,개봉,장편,일본,액션,,카네코 슈스케,Shusuke Kaneko,구리야마 치아키,Kuriyama Chiaki  ,15세관람가,20060623.0,스폰지,
20050080,모래와 안개의 집,House Of Sand And Fog,126.0,2003.0,20050429,개봉,장편,미국,드라마,,바딤 피얼먼,,제니퍼 코넬리,Jennifer Connelly,15세관람가,20101549.0,미디어라인코리아,
20050071,카트 레이서,Kart Racer,92.0,2003.0,20050429,개봉,장편,독일,코미디,,스튜어트 길라드,Stuart Gillard,조니 그리핀,Johnny Griffin ,전체관람가,20100270.0,(주)다음미디어 ,
20050075,스팽글리쉬,Spanglish,130.0,2004.0,20050422,개봉,장편,미국,드라마,코미디,제임스 L. 브룩스,James L. Brooks,테이어 레오니,Tea Leoni,15세관람가,20101589.0,소니픽쳐스릴리징코리아,Sony Pictures Releasing of Korea Inc.
20050069,인터프리터,The Interpreter,128.0,2005.0,20050422,개봉,장편,영국,드라마,스릴러,시드니 폴락,Sydney Pollack,숀 펜,Sean Penn,12세관람가,20100649.0,UIP코리아,United International Pictures Korea
20050060,어바웃 러브,The Truth About Love,100.0,2004.0,20050421,개봉,장편,영국,드라마,,존 헤이,John Hay,더그레이 스콧,Dougray Scott,15세관람가,20060480.0,(주)튜브엔터테인먼트,"Tube Entertainment Co.,Ltd"
20050068,퍼펙트 크라임,Ferpect Crime / Crimen Ferpecto,105.0,2004.0,20050416,개봉,장편,이탈리아,코미디,,알렉스 드 라 이글레시아,Alex De La Iglesia,모니카 세베라,Monica Cervera ,18세관람가,20104343.0,미디어 소소,Media SoSo
20050059,실비아,Sylvia,114.0,2003.0,20050415,개봉,장편,영국,드라마,,크리스틴 제프스,Christine Jeffs,다니엘 크레이그,Daniel Craig,15세관람가,20100487.0,(주)동숭아트센터,
20050034,미트 페어런츠2,Meet The Fockers,115.0,2004.0,20050415,개봉,장편,미국,코미디,,제이 로치,Jay Roach,더스틴 호프만,Dustin Hoffman,15세관람가,20100109.0,CJ ENM,CJ ENM
20040687,아나콘다2 : 사라지지 않는 저주,Anacondas: The Hunt For The Blood Orchid,96.0,2004.0,20050415,개봉,장편,미국,공포(호러),,드와이트 H. 리틀,Dwight H. Little,카디 스트릭랜드,Kadee Strickland ,12세관람가,20101589.0,소니픽쳐스릴리징코리아,Sony Pictures Releasing of Korea Inc.
20050058,화이트 노이즈,White Noise,101.0,2005.0,20050408,개봉,장편,미국,공포(호러),미스터리,제프리 삭스,Geoffrey Sax,데보라 카라 웅거,Deborah Kara Unger,15세관람가,20100649.0,UIP코리아,United International Pictures Korea
20050030,쿨,Be Cool,112.0,2005.0,20050408,개봉,장편,미국,코미디,,F. 게리 그레이,F. Gary Gray,존 트라볼타,John Travolta,15세관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation
20040754,블랙아웃,Twisted,97.0,2004.0,20050407,개봉,장편,독일,스릴러,,필립 카우프만,Philip Kaufman,사무엘 L. 잭슨,Samuel L. Jackson,15세관람가,20100103.0,(주)쇼박스,Showbox Corp
20050057,더티댄싱2,One Last Dance,93.0,2003.0,20050401,개봉,장편,캐나다,드라마,,리사 니에미,Lisa Niemi,패트릭 스웨이즈,Patrick Swayze,15세관람가,20100328.0,(주)마이다스컨텐츠그룹,
20050053,800 블렛,800 Bullets,122.0,2002.0,20050325,개봉,장편,스페인,코미디,,알렉스 드 라 이글레시아,Alex De La Iglesia,산초 가르시아,Sancho Gracia,15세관람가,20100084.0,㈜코리아스크린,Korea Screen Inc.
20040741,래더 49,Ladder 49,114.0,2004.0,20050325,개봉,장편,미국,드라마,,제이 러셀,Jay Russell,존 트라볼타,John Travolta,12세관람가,20101568.0,브에나비스타인터내셔널코리아,Vuenavista International Kores
20040702,윔블던,Wimbledon,98.0,2004.0,20050325,개봉,장편,영국,드라마,,리차드 론크레인,Richard Loncraine,폴 베타니,Paul Bettany,15세관람가,20100649.0,UIP코리아,United International Pictures Korea
20050037,호스티지,Hostage,113.0,2005.0,20050318,개봉,장편,미국,스릴러,,플로렝 에밀리오 시리,Florent Emilio Siri,케빈 폴락,Kevin Pollak,15세관람가,20100269.0,쇼이스트(주),"ShowEast Co., Ltd."
20050050,서스펙트 제로,Suspect Zero,99.0,2004.0,20050317,개봉,장편,미국,공포(호러),,E. 엘리아스 메리지,E. Elias Merhige,아론 에크하트,Aaron Eckhart,15세관람가,20101589.0,소니픽쳐스릴리징코리아,Sony Pictures Releasing of Korea Inc.
20050043,스파이더,Spider,98.0,2002.0,20050311,개봉,장편,캐나다,드라마,,데이빗 크로넨버그,David Cronenberg,미란다 리차드슨,Miranda Richardson,18세관람가,20100487.0,(주)동숭아트센터,
20050032,바이브레이터,Vibrator,95.0,2003.0,20050304,개봉,장편,일본,드라마,,히로키 류이치,Ryuichi Hiroki,테라지마 시노부,Shinobu Terajima,18세관람가,20060623.0,스폰지,
20050044,언더 서스피션,Under Suspicion,110.0,2000.0,20050302,개봉,장편,미국,범죄,,스티븐 홉킨스,Stephen Hopkins,모건 프리먼,Morgan Freeman,15세관람가,20100619.0,영성프로덕션,
20050004,네버랜드를 찾아서,Finding Neverland,101.0,2004.0,20050225,개봉,장편,미국,드라마,,마크 포스터,Marc Forster,더스틴 호프만,Dustin Hoffman,12세관람가,20101568.0,브에나비스타인터내셔널코리아,Vuenavista International Kores
20050016,나인 야드 2,The Whole Ten Yards,98.0,2003.0,20050224,개봉,장편,미국,코미디,,하워드 더치,Howard Deutch,브루스 윌리스,Bruce Willis,15세관람가,20100103.0,(주)쇼박스,Showbox Corp
20050023,사이드웨이,Sideways,123.0,2004.0,20050218,개봉,장편,미국,드라마,어드벤처,알렉산더 페인,Alexander Payne,폴 지아마티,Paul Giamatti,18세관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation
20040749,에비에이터,The Aviator,169.0,2004.0,20050218,개봉,장편,독일,드라마,어드벤처,마틴 스코세이지,Martin Scorsese,케이트 블란쳇,Cate Blanchett,15세관람가,20100060.0,코리아픽쳐스(주),Korea Pictures
20040781,피닉스,Flight Of The Phoenix,113.0,2004.0,20050204,개봉,장편,미국,액션,,존 무어,John Moore,데니스 퀘이드,Dennis Quaid,12세관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation
20050019,텐 미니츠 - 첼로,Ten Minutes Older: The Cello,95.0,2002.0,20050128,개봉,장편,영국,드라마,,베르나르도 베르톨루치,Bernardo Bertolucci,도미닉 웨스트,Dominic West,15세관람가,20060623.0,스폰지,
20040779,레모니 스니켓의 위험한 대결,Lemony Snicket`S A Series Of Unfortunate Events,108.0,2004.0,20050128,개봉,장편,미국,코미디,,브래드 실버링,Brad Silberling,짐 캐리,Jim Carrey,전체관람가,20100109.0,CJ ENM,CJ ENM
20050024,레이징 헬렌,Raising Helen,119.0,2004.0,20050127,개봉,장편,미국,코미디,,게리 마샬,Garry Marshall,케이트 허드슨,Kate Hudson,12세관람가,20101568.0,브에나비스타인터내셔널코리아,Vuenavista International Kores
20040792,큐브 제로,Cube Zero,97.0,2004.0,20050121,개봉,장편,캐나다,스릴러,,어니 바바라쉬,Ernie Barbarash,재커리 베넷,Zachary Bennett,18세관람가,20060480.0,(주)튜브엔터테인먼트,"Tube Entertainment Co.,Ltd"
20040791,엘렉트라,Elektra,88.0,2005.0,20050121,개봉,장편,미국,액션,,롭 보우먼,,제니퍼 가너,Jennifer Garner,15세관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation
20040777,베니티 페어,Vanity Fair,137.0,2004.0,20050121,개봉,장편,미국,드라마,,미라 네이어,Mira Nair,제임스 퓨어포이,James Purefoy,15세관람가,20060623.0,스폰지,
20040713,"나를 책임져, 알피",Alfie,106.0,2004.0,20050121,개봉,장편,미국,코미디,,찰스 샤이어,Charles Shyer,주드 로,Jude Law,18세관람가,20100649.0,UIP코리아,United International Pictures Korea
20050006,리컨스트럭션,Reconstruction,91.0,2003.0,20050120,개봉,장편,덴마크,드라마,,크리스토퍼 부,Christoffer Boe,,,15세관람가,20100132.0,㈜영화사 백두대간,BaekDu-DaeGan Flims Co. Ltd
20040705,월드 오브 투모로우,Sky Captain And The World Of Tomorrow,106.0,2004.0,20050114,개봉,장편,미국,SF,,케리 코란,Kerry Conran,기네스 팰트로우,Gwyneth Paltrow,전체관람가,20100103.0,(주)쇼박스,Showbox Corp
20048204,클리어링,The Clearing,91.0,2004.0,20050107,개봉,장편,미국,드라마,,피터 얀 브루게,Pieter Jan Brugge,로버트 레드포드,Robert Redford,15세이상관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation
20048103,오션스 트웰브,Ocean's Twelve,125.0,2004.0,20050107,개봉,장편,미국,범죄,코미디,스티븐 소더버그,Steven Soderbergh,맷 데이먼,Matt Damon,12세이상관람가,20100043.0,워너브러더스 코리아(주),Warner Bros. Korea
20050328,"안녕, 사요나라","Annyoung, Sayonara",110.0,2005.0,20051125,개봉,장편,일본,다큐멘터리,,가토 쿠미코,KATO Kumiko,후루카와 마사키,Furukawa Masaki ,12세관람가,20100612.0,아트플러스시네마네트워크,
20050175,더 로드,Dead End,84.0,2003.0,20050901,개봉,장편,미국,스릴러,,페브릭 카네파,Fabrice Canepa,레이 와이즈,Ray Wise,15세관람가,20100091.0,미디어필름인터내셔날(주),
20050217,에밀과 탐정들,Emil And The Detectives,110.0,2001.0,20050901,개봉,장편,독일,드라마,,프란지스카 부쉬,Franziska Buch,토비아스 레짤프,Tobias Retzlaff ,전체관람가,20100424.0,(주)레드박스엔터테인먼트 ,
20050100,프락치,Spying Cam,100.0,2004.0,20050520,개봉,장편,한국,드라마,,황철민,WHANG Cheol-mean,양영조,YANG Young-jo,15세관람가,20100109.0,CJ ENM,CJ ENM
20060250,귀향,Volver,120.0,2006.0,20060921,개봉,장편,스페인,드라마,판타지,페드로 알모도바르,Pedro Almodovar,페넬로페 크루즈,Penelope Cruz,15세관람가,20217646.0,해피송,Happy Song
20060365,수면의 과학,The Science Of Sleep,106.0,2006.0,20061221,개봉,장편,프랑스,코미디,판타지,미셸 공드리,Michel Gondry,가엘 가르시아 베르날,Gael Garcia Bernal,15세이상관람가,20157108.0,(주)영화사 안다미로,Andamiro films
20060386,황혼의 빛,Lights in the Dusk,74.0,2006.0,20061214,개봉,장편,핀란드,드라마,,아키 카우리스마키,Aki Kaurismaki,얀 히티아이넨,Janne Hyytiainen,12세이상관람가,20100209.0,(주)스폰지이엔티,Sponge Ent. Inc.
20060277,타짜,Tazza: The High Rollers,139.0,2006.0,20060928,개봉,장편,한국,드라마,,최동훈,CHOI Dong-hoon,조승우,CHO Seung-woo,18세관람가,20100109.0,CJ ENM,CJ ENM
20050355,음란서생,Forbidden Quest,139.0,2006.0,20060223,개봉,장편,한국,사극,코미디,김대우,KIM Dae-woo,한석규,HAN Suk-kyu,18세관람가,20100109.0,CJ ENM,CJ ENM
20060387,미녀는 괴로워,200 Pounds Beauty,120.0,2006.0,20061214,개봉,장편,한국,멜로/로맨스,코미디,김용화,KIM Yong-hwa,김아중,KIM A-joong,12세이상관람가,20100103.0,(주)쇼박스,Showbox Corp
20060077,연리지,Now And Forever,105.0,2006.0,20060413,개봉,장편,한국,멜로/로맨스,드라마,김성중,KIM Seong-jung,최지우,CHOI Ji-woo,12세관람가,20100103.0,(주)쇼박스,Showbox Corp
20060229,아이스케키,Ice Bar,107.0,2006.0,20060824,개봉,장편,한국,드라마,,여인광,YEO In-gwang,신애라,SHIN Ae-ra,전체관람가,20100335.0,(주)엠케이픽처스 ,MK PICTURES
20060272,구미호 가족,The Fox Family,102.0,2006.0,20060928,개봉,장편,한국,코미디,뮤지컬,이형곤,LEE Hyung-gon,주현,JU Hyun,15세관람가,20100335.0,(주)엠케이픽처스 ,MK PICTURES
20050344,여교수의 은밀한 매력,Bewitching Attraction,104.0,2006.0,20060316,개봉,장편,한국,코미디,,이하,iiHa,문소리,MOON So-ri,18세관람가,20100335.0,(주)엠케이픽처스 ,MK PICTURES
20060100,사생결단,Bloody Tie,117.0,2006.0,20060427,개봉,장편,한국,액션,,최호,CHOI Ho,류승범,RYOO Seung-bum,18세관람가,20110854.0,(주)씨제이이엔엠,CJ ENM Corp.
20050313,아치와 씨팍,Aachi & Ssipak,90.0,2006.0,20060628,개봉,장편,한국,애니메이션,코미디,조범진,JOE Bum-jin,류승범,RYOO Seung-bum,18세관람가,20155508.0,(주)에이원엔터테인먼트,
20060147,한반도,Hanbando,147.0,2006.0,20060713,개봉,장편,한국,드라마,액션,강우석,KANG Woo-suk,조재현,CHO Jae-hyun,15세관람가,20100109.0,CJ ENM,CJ ENM
20060284,라디오 스타,Radio Star,115.0,2006.0,20060928,개봉,장편,한국,드라마,,이준익,LEE Joonik,박중훈,PARK Joong-hoon,12세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd."
20060008,더 차일드,The Child,95.0,2005.0,20060127,개봉,장편,벨기에,드라마,,장 피에르 다르덴,Jean-Pierre Dardenne,제레미 레니에,Jeremie Renier,12세관람가,20061718.0,찬란,Challan Film
20060061,히든,Hidden,118.0,2005.0,20060330,개봉,장편,프랑스,스릴러,,미카엘 하네케,Michael Haneke,줄리엣 비노쉬,Juliette Binoche,15세관람가,20157108.0,(주)영화사 안다미로,Andamiro films
20060314,보리밭을 흔드는 바람,The Wind That Shakes The Barley,126.0,2006.0,20061102,개봉,장편,이탈리아,드라마,,켄 로치,Ken Loach,킬리언 머피,Cillian Murphy ,15세관람가,20100631.0,(주)영화사 진진,JINJIN Pictures
20060123,가족의 탄생,Family Ties,113.0,2006.0,20060518,개봉,장편,한국,드라마,,김태용,KIM Tae-yong,문소리,MOON So-ri,15세관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd"
20060247,해변의 여인,Woman On The Beach,127.0,2006.0,20060831,개봉,장편,한국,드라마,멜로/로맨스,홍상수,HONG Sang-soo,고현정,KO Hyun-jung,15세관람가,20103809.0,(주)미로비젼,Mirovision Inc. 
20060151,괴물,The Host,119.0,2006.0,20060727,개봉,장편,한국,SF,가족,봉준호,BONG Joon-ho,송강호,SONG Kang-ho,12세관람가,20100103.0,(주)쇼박스,Showbox Corp
20060134,짝패,The City of Violence,92.0,2006.0,20060525,개봉,장편,한국,액션,,류승완,RYOO Seungwan,김효선,KIM Hyo-seon,18세관람가,20100109.0,CJ ENM,CJ ENM
20060347,판의 미로 - 오필리아와 세 개의 열쇠,Pan's Labyrinth,118.0,2006.0,20061130,개봉,장편,멕시코,드라마,판타지,길예르모 델 토로,Guillermo Del Toro,이바나 바쿠에로,Ivana Baquero,15세이상관람가,20158370.0,(주)디스테이션,
20060089,식스틴블럭,16 Blocks,118.0,2006.0,20060420,개봉,장편,미국,액션,범죄,리차드 도너,Richard Donner,브루스 윌리스,Bruce Willis,15세관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd"
