movieCd,movieNm,showTm,nationNm,genres_1,directorNm,actor1_Nm,dist_companyNm,view,openMonth,is_adult
20100169,킥 애스: 영웅의 탄생,117.0,2,2,매튜 본,애런 존슨,롯데쇼핑㈜롯데엔터테인먼트,151159,04,1.0
20101165,스즈미야 하루히의 소실,163.0,3,5,이시하라 타츠야,스기타 토모카즈,에이원엔터테인먼트,24055,11,0.0
20101124,세이브 어 라이프,120.0,2,1,브라이언 보,랜디 웨인,주식회사 마운틴픽쳐스,1985,11,0.0
20101117,이그잼,97.0,3,3,스튜어트 하젤딘,루크 마블리,(주)에스와이코마드,2217,11,0.0
20100996,돈 조반니,127.0,3,1,카를로스 사우라,로렌조 발두치,(주)디지탈케이아이엔,8273,10,0.0
20100291,스트리트댄스,98.0,3,1,맥스 기와,리처드 윈저,(주)시너지하우스 (시너지),127629,06,0.0
20090921,엣지 오브 다크니스,104.0,2,11,마틴 캠벨,멜 깁슨,(주)넥스트엔터테인먼트월드(NEW),193380,06,0.0
20090952,내니맥피 2: 유모와마법소동,109.0,2,1,수잔나 화이트,엠마 톰슨,유니버설픽쳐스인터내셔널 코리아(유),206674,08,0.0
20100013,바비,116.0,2,1,에밀리오 에스테베즈,안소니 홉킨스,주식회사 마운틴픽쳐스,2821,02,0.0
20090782,하우 투 비,85.0,3,5,올리버 어빙,로버트 패틴슨,실버스푼,2735,01,0.0
20090639,셉템버 이슈,90.0,2,10,R.J. 커들러,안나 윈투어,(주)미로비젼,10393,01,0.0
20090925,리키,89.0,3,5,프랑수아 오종,알렉산드라 라미,CJ ENM,5022,02,0.0
20090937,동쪽의 에덴 극장판 ① 더 킹오브 에덴,82.0,3,12,카미야마 켄지,사이토 아야카,애니박스 엔터테인먼트,12262,01,0.0
20100098,디어 존,107.0,2,1,라세 할스트롬,채닝 테이텀,(주)화앤담이엔티,189142,03,0.0
20100138,레이징 피닉스,113.0,3,2,라샤네 림트라쿨,지자 야닌,(주)디지탈케이아이엔,1898,03,0.0
20100116,솔로몬 케인,104.0,3,2,M.J. 버세트,제임스 퓨어포이,(주)화앤담이엔티,124836,03,1.0
20100029,사랑은 언제나 진행중,93.0,2,5,바트 프룬디치,캐서린 제타-존스,(주)시너지하우스 (시너지),51362,03,0.0
20100142,크레이지,100.0,3,8,브렉 에이즈너,티모시 올리펀트,(주)넥스트엔터테인먼트월드(NEW),143784,04,1.0
20090641,예스맨 프로젝트,86.0,2,10,앤디 비츨바움,앤디 비츨바움,(주)영화사구안,4618,03,0.0
20100143,일라이,117.0,2,2,알렌 휴즈,덴젤 워싱턴,(주)쇼박스,219196,04,0.0
20100101,프롬 파리 위드 러브,94.0,3,2,피에르 모렐,존 트라볼타,㈜케이디미디어,369394,03,1.0
20100362,킬러 인사이드 미,103.0,2,11,마이클 윈터바텀,케이시 애플렉,(주)프라임엔터테인먼트,50734,07,1.0
20100729,크랙,104.0,3,1,조던 스콧,에바 그린,주식회사 마운틴픽쳐스,6241,07,1.0
20100763,디센트: Part 2,93.0,3,8,존 해리스,슈어나 맥도널드,롯데쇼핑㈜롯데엔터테인먼트,60801,08,1.0
20100764,엑스페리먼트,95.0,2,1,폴 쉐어링,애드리언 브로디,(주)새인컴퍼니,79088,08,0.0
20100728,테이킹 우드스탁,120.0,2,5,이안,드미트리 마틴,(주)영화사구안,13721,07,1.0
20100816,피라냐,88.0,2,2,알렉산더 아야,엘리자베스 슈,에스케이텔레콤(주),505875,08,1.0
20100823,라임라이프,95.0,2,5,데릭 마티니,알렉 볼드윈,프리비젼엔터테인먼트,5323,09,1.0
20101008,레드,111.0,3,2,로베르트 슈벤트케,브루스 윌리스,(주)화앤담이엔티,482053,11,0.0
20101017,노라 없는 5일,91.0,3,1,마리아나 체닐로,페르난도 루한,프리비젼엔터테인먼트,9866,10,0.0
20101140,라스트 엑소시즘,86.0,2,8,다니엘 스탬,패트릭 파비언,(주)시너지하우스 (시너지),103545,12,0.0
20101133,스카이 라인,93.0,2,2,콜린 스트로즈,에릭 벌포,(주)화앤담이엔티,860340,11,0.0
20101011,쏘우 3D,89.0,3,8,케빈 그루터트,토빈 벨,㈜케이디미디어,114034,11,1.0
20101071,아메리칸,105.0,2,11,안톤 코르빈,조지 클루니,(주)화천공사,73523,12,1.0
20101348,새미의 어드벤쳐,85.0,3,12,벤 스타센,멜라니 그리피스,CJ ENM,981294,12,0.0
20100102,제로 포커스,130.0,3,1,이누도 잇신,히로스에 료코,CJ ENM,12065,03,0.0
20101118,스위치,102.0,2,7,조쉬 고든,제니퍼 애니스턴,씨너스엔터테인먼트(주),82503,12,0.0
20090739,"러블리, 스틸",92.0,2,1,니콜라스 패클러,마틴 랜도,(주)에스와이코마드,15683,12,0.0
20101375,하쿠나 마타타 - 지라니 이야기,90.0,1,10,이창규,임태종,(주)이모션픽처스,1253,12,0.0
20101377,크리스마스 스타!,106.0,3,5,데비 아이싯,마틴 프리먼,판씨네마(주),7699,12,0.0
20101138,베리드,95.0,3,1,로드리고 코르테스,라이언 레이놀즈,(주)화앤담이엔티,63757,12,0.0
20101225,트론: 새로운 시작,125.0,2,3,조셉 코신스키,제프 브리지스,한국소니픽쳐스릴리징브에나비스타영화㈜,437319,12,0.0
20101396,왠 유어 스트레인지,86.0,2,10,톰 디실로,조니 뎁,(주)영화사 조제,1534,12,0.0
20101227,톨스토이의 마지막 인생,112.0,3,1,마이클 호프만,헬렌 미렌,롯데쇼핑㈜롯데엔터테인먼트,61902,12,0.0
20101212,투어리스트,100.0,2,1,플로리안 헨켈 폰 도너스마르크,안젤리나 졸리,한국소니픽쳐스릴리징브에나비스타영화㈜,905624,12,0.0
20101338,서서 자는 나무,103.0,1,7,송인선,송창의,주식회사 마운틴픽쳐스,3828,12,0.0
20101273,아웃레이지,109.0,3,1,기타노 다케시,쿠니무라 준,주식회사 마운틴픽쳐스,1854,12,1.0
20101205,사랑하고 싶은 시간,124.0,3,1,실비오 솔디니,알바 로르와처,(주)영화사 진진,5718,12,1.0
20100332,토마스와 친구들 - 극장판 2,61.0,2,12,그렉 티어넌,마이클 브랜든,에이원엔터테인먼트,16513,06,0.0
20101378,쓰리 데이즈,133.0,3,11,폴 해기스,러셀 크로우,롯데쇼핑㈜롯데엔터테인먼트,272496,12,0.0
20101283,나루토 질풍전 극장판 4 - 더 로스트 타워,85.0,3,12,무라타 마사히코,이노우에 카즈히코,애니박스 엔터테인먼트,11116,12,0.0
20101132,듀 데이트,95.0,2,5,토드 필립스,로버트 다우니 주니어,워너브러더스 코리아(주),56455,11,1.0
20101169,브라더후드,80.0,2,2,윌 캐논,트레버 모건,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),1932,11,1.0
20101100,퍼머넌트 노바라,100.0,3,1,요시다 다이하치,에구치 요스케,주식회사 마운틴픽쳐스,1202,11,0.0
20101069,데블,80.0,2,8,존 에릭 도들,크리스 메시나,유니버설픽쳐스인터내셔널 코리아(유),116403,11,0.0
20101015,파라노말 액티비티 2,90.0,2,8,토드 윌리엄스,케이티 피더스턴,CJ ENM,358453,10,0.0
20100980,22 블렛,118.0,3,2,리샤르 베리,장 르노,㈜케이디미디어,128534,10,1.0
20100991,먹고 기도하고 사랑하라,139.0,2,1,라이언 머피,줄리아 로버츠,한국소니픽쳐스릴리징브에나비스타영화㈜,500266,09,0.0
20100812,캣츠 앤 독스 2,82.0,3,1,브래드 페이튼,닐 패트릭 해리스,워너브러더스 코리아(주),107921,09,0.0
20100811,레지던트 이블 4: 끝나지 않은 전쟁 3D,96.0,3,8,폴 W.S. 앤더슨,밀라 요보비치,한국소니픽쳐스릴리징브에나비스타영화㈜,1190008,09,1.0
20100964,토너먼트,95.0,3,2,스콧 만,로버트 칼라일,주식회사 마운틴픽쳐스,20316,09,1.0
20100766,킬러스,100.0,2,2,로버트 루게틱,애쉬튼 커처,(주)넥스트엔터테인먼트월드(NEW),322888,09,0.0
20100808,애프터 라이프,103.0,2,1,아그네츠카 보토위츠 보슬루,크리스티나 리치,(주)시너지하우스 (시너지),120463,09,0.0
20100794,프레데터스,106.0,2,2,님로드 안탈,애드리언 브로디,이십세기폭스코리아(주),276536,08,0.0
20100815,센츄리온,97.0,3,2,닐 마샬,마이클 패스벤더,(주)쇼박스,72669,08,1.0
20100768,익스펜더블,103.0,2,3,실베스터 스탤론,실베스터 스탤론,(주)싸이더스,390458,08,1.0
20100765,스페이스 침스 - 자톡의 역습 3D,75.0,2,12,존 H. 윌리엄스,로라 베일리,㈜케이디미디어,22655,08,0.0
20100767,라스트 에어벤더,103.0,2,2,M. 나이트 샤말란,잭슨 라스본,CJ ENM,1371164,08,0.0
20100758,오션월드 3D,82.0,3,10,장-자크 망텔로,마리옹 꼬띠아르,㈜케이디미디어,130491,08,0.0
20100731,투 아이즈,112.0,3,8,앨버트 반 스트리엔,이자벨 스토켈,KT&G 시네마 상상마당,8460,08,0.0
20100382,스텝 업 3D,107.0,2,1,존 추,샤니 빈슨,(주)화앤담이엔티,671845,08,0.0
20100730,내 첫사랑을 너에게 바친다,122.0,3,1,신조 타케히코,이노우에 마오,주식회사 마운틴픽쳐스,4297,08,0.0
20100370,솔트,99.0,2,3,필립 노이스,안젤리나 졸리,한국소니픽쳐스릴리징브에나비스타영화㈜,2869938,07,0.0
20090953,오션스,87.0,3,10,자크 클로드,정보석,롯데쇼핑㈜롯데엔터테인먼트,640704,07,0.0
20100715,제프 벡 로니스콧 라이브,102.0,3,10,스튜어트 왓츠,제프 벡,㈜씨에이엔,1346,07,0.0
20100378,명탐정 코난: 천공의 난파선,100.0,3,12,야마모토 야스이치로,타카야마 미나미,에이원엔터테인먼트,618420,07,0.0
20100381,마법사의 제자,107.0,2,1,존 터틀타웁,니콜라스 케이지,한국소니픽쳐스릴리징브에나비스타영화㈜,570775,07,0.0
20100339,필립모리스,97.0,3,5,존 레쿼,짐 캐리,㈜케이디미디어,83508,07,1.0
20090943,스플라이스,103.0,3,8,빈센조 나탈리,애드리언 브로디,(주)화천공사,162760,07,1.0
20100340,미녀들의 전쟁,89.0,3,1,빠트리스 르꽁트,올리비아 보나미,프리비젼엔터테인먼트,1071,06,0.0
20100310,나잇&데이,109.0,2,2,제임스 맨골드,톰 크루즈,이십세기폭스코리아(주),2243484,06,0.0
20100335,여대생 기숙사,101.0,2,8,스튜어트 헨들러,브리아나 에비건,CJ ENM,64345,06,1.0
20100294,노 임팩트 맨,92.0,2,10,로라 가버트,콜린 비밴,KT&G 시네마 상상마당,3110,06,0.0
20100295,A-특공대,119.0,2,2,조 카나한,리암 니슨,이십세기폭스코리아(주),777985,06,0.0
20100285,섹스 앤 더 시티 2,144.0,2,1,마이클 패트릭 킹,사라 제시카 파커,워너브러더스 코리아(주),398347,06,1.0
20100292,베스트 키드,140.0,2,1,해럴드 즈워트,제이든 스미스,한국소니픽쳐스릴리징브에나비스타영화㈜,287278,06,0.0
20100271,레고:클러치파워의 모험,82.0,2,12,하워드 E.베이커,이본 스트라호프스키,유니버설픽쳐스인터내셔널 코리아(유),12430,06,0.0
20100193,페르시아의 왕자: 시간의 모래,116.0,2,2,마이크 뉴웰,제이크 질렌할,한국소니픽쳐스릴리징브에나비스타영화㈜,1970823,05,0.0
20100192,나이트메어,94.0,2,8,사무엘 베이어,재키 얼 헤일리,워너브러더스 코리아(주),136925,05,1.0
20100240,선라이즈 선셋,73.0,3,10,비탈리 만스키,달라이 라마,프리비젼엔터테인먼트,6878,05,0.0
20090951,로빈 후드,140.0,2,2,리들리 스콧,러셀 크로우,유니버설픽쳐스인터내셔널 코리아(유),1570681,05,0.0
20100189,브라더스,104.0,2,1,짐 쉐리단,토비 맥과이어,(주)성원아이컴,68291,05,0.0
20100238,하프웨이,85.0,3,1,키타가와 에리코,기타노 키이,이미지팩토리,2079,04,0.0
20100166,케로로 더 무비 5: 기적의 사차원섬,74.0,3,12,사토 준이치,와타나베 쿠미코,투니버스(주)온미디어,115130,04,0.0
20100177,사이즈의 문제,93.0,3,1,에레즈 다드모르,이가와 토고,프리비젼엔터테인먼트,2701,04,0.0
20100165,블라인드 사이드,128.0,2,1,존 리 행콕,산드라 블록,워너브러더스 코리아(주),355516,04,0.0
20100170,바운티 헌터,110.0,2,7,앤디 테넌트,제니퍼 애니스턴,한국소니픽쳐스릴리징브에나비스타영화㈜,59581,04,0.0
20100196,믿음의 승부,111.0,2,1,알렉스 켄드릭,제임스 블랙웰,크로스픽쳐스(주),12486,04,0.0
20100164,미 투,102.0,3,1,안토니오 나아로,롤라 두에냐스,(주)바른손이앤에이,8455,04,0.0
20100128,프로포즈 데이,100.0,2,7,아넌드 터커,에이미 아담스,유니버설픽쳐스인터내셔널 코리아(유),107337,04,0.0
20100097,애즈 갓 커맨즈,99.0,3,1,가브리엘 살바토레,필리포 티미,프리비젼엔터테인먼트,1889,04,0.0
20100106,어둠의 아이들,137.0,3,1,사카모토 준지,에구치 요스케,㈜씨에이엔,6385,03,1.0
20100103,셔터 아일랜드,138.0,2,1,마틴 스코세이지,마크 러팔로,CJ ENM,994547,03,0.0
20090932,데이브레이커스,98.0,2,1,마이클 스피어리그,에단 호크,(주)성원아이컴,135621,03,1.0
20100115,대병소장,95.0,3,2,장성,성룡,(주)싸이더스,96868,03,0.0
20100100,크레이지 하트,112.0,2,1,스콧 쿠퍼,제프 브리지스,이십세기폭스코리아(주),6213,03,0.0
20090930,이상한 나라의 앨리스,108.0,2,1,팀 버튼,조니 뎁,한국소니픽쳐스릴리징브에나비스타영화㈜,2147012,03,0.0
20100077,포스 카인드,97.0,2,3,올라턴드 오선샌미,밀라 요보비치,(주)넥스트엔터테인먼트월드(NEW),224808,02,0.0
20100090,클로이,95.0,3,1,아톰 에고이안,줄리안 무어,(주)시너지하우스 (시너지),127082,02,1.0
20100063,엘라의 모험 2: 백설공주 길들이기,71.0,2,1,보이드 커클랜드,김옥경,㈜케이디미디어,62841,02,0.0
20090865,러블리 본즈,135.0,2,11,피터 잭슨,마크 월버그,CJ ENM,208672,02,0.0
20090718,하늘에서 음식이 내린다면,90.0,2,12,필 로드,빌 헤이더,한국소니픽쳐스릴리징브에나비스타영화㈜,655078,02,0.0
20090923,퍼시 잭슨과 번개 도둑,118.0,2,2,크리스 콜럼버스,로건 레먼,이십세기폭스코리아(주),1846180,02,0.0
20100002,유윌 미스 미,92.0,3,1,아만다 스테르스,캐롤 부케,프리비젼엔터테인먼트,5384,02,0.0
20100012,원피스 극장판: 스트롱 월드,113.0,3,12,사카이 무네히사,히라타 히로아키,투니버스(주)온미디어,143431,02,0.0
20090929,울프맨,102.0,2,8,조 존스톤,에밀리 블런트,유니버설픽쳐스인터내셔널 코리아(유),265409,02,1.0
20090945,발렌타인 데이,125.0,2,7,게리 마샬,제시카 알바,워너브러더스 코리아(주),169529,02,0.0
20100011,춤추는 꿈틀이 밴드,80.0,3,12,토마스 보르히 닐슨,엄상현,에이원엔터테인먼트,10885,02,0.0
20100026,어웨이 위 고,97.0,3,1,샘 멘데스,존 크래신스키,(주)스폰지이엔티,8955,02,0.0
20050039,유희왕,86.0,3,12,츠지 하츠키,마이크 폴락,에이원엔터테인먼트,140620,01,0.0
20090906,애프터 러브,120.0,3,7,파우스토 브리찌,빈센조 알피리,라인트리엔터테인먼트 ,18664,01,1.0
20090821,아스트로 보이-아톰의 귀환,93.0,2,12,데이빗 보워스,니콜라스 케이지,㈜케이디미디어,395087,01,0.0
20090833,쏘우-여섯번의 기회,90.0,2,8,케빈 그루터트,토빈 벨,(주)빅버젯,19796,01,1.0
20090864,더 로드,111.0,2,1,존 힐코트,비고 모텐슨,에스케이텔레콤(주),173348,01,0.0
20101009,불량남녀,108.0,1,5,신근호,임창정,(주)쇼박스,483387,11,0.0
20101007,나탈리,90.0,1,7,주경중,이성재,롯데쇼핑㈜롯데엔터테인먼트,94875,10,1.0
20101002,할,87.0,1,1,윤용진,우상전,㈜인디스토리,4653,10,0.0
20101018,희망의 별 - 이퀘지레템바,85.0,1,10,박성준,유지태,주식회사 마운틴픽쳐스,1298,10,0.0
20100995,라이브 인 3D 휘성 : 잇츠 리얼,80.0,1,10,정성복,휘성,에스케이텔레콤(주),2920,09,0.0
20111250,써니 감독판,135.0,1,1,강형철,고수희,(주)씨제이이엔엠,90594,07,1.0
20111116,별을 쫓는 아이,116.0,3,12,신카이 마코토,카네모토 히사코,(주)미디어캐슬,64395,08,0.0
20101233,평범한 날들,106.0,1,1,이난,박일목,㈜인디스토리,1423,09,0.0
20110254,북촌방향,79.0,1,1,홍상수,김보경,(주)영화제작전원사 ,46282,09,1.0
20113473,진짜로 일어날지도 몰라 기적,128.0,3,1,고레에다 히로카즈,오다기리 죠,(주)스튜디오 보난자,44950,12,0.0
20111928,너는 펫,110.0,1,7,김병곤,장근석,롯데쇼핑㈜롯데엔터테인먼트,543313,11,0.0
20101344,파수꾼,117.0,1,1,윤성현,서준영,필라멘트픽쳐스,26606,03,0.0
20112692,드라이브,100.0,2,2,니콜라스 윈딩 레픈,라이언 고슬링,주식회사 풍경소리,34442,11,1.0
20110251,풍산개,121.0,1,1,전재홍,윤계상,(주)넥스트엔터테인먼트월드(NEW),714136,06,1.0
20101343,짐승의 끝,114.0,1,1,조성희,박해일,(주)씨제이이엔엠,1250,03,1.0
20101392,소중한 날의 꿈,100.0,1,12,한혜진,박신혜,에이원엔터테인먼트,53248,06,0.0
20110221,소스 코드,93.0,2,2,던칸 존스,미셸 모나한,(주)디스테이션,1277766,05,0.0
20119529,적과의 동침,136.0,1,1,박건용,김주혁,(주)쇼박스,243094,04,0.0
20110297,블라인드,111.0,1,3,안상훈,김하늘,(주)넥스트엔터테인먼트월드(NEW),2367942,08,1.0
20110183,"미안해, 고마워",115.0,1,1,임순례,남명렬,(주)키노아이디엠씨,10011,05,0.0
20119577,블랙 스완,108.0,2,1,대런 아로노프스키,나탈리 포트만,(주)영화사 그램,1631574,02,1.0
20119618,위험한 상견례,118.0,1,5,김진영,송새벽,롯데쇼핑㈜롯데엔터테인먼트,2595625,03,0.0
20119989,나는 아빠다,99.0,1,2,이세영,김새론,롯데쇼핑㈜롯데엔터테인먼트,168049,04,1.0
20119619,체포왕,117.0,1,5,임찬익,박중훈,롯데쇼핑㈜롯데엔터테인먼트,870887,05,0.0
20119628,마마,110.0,1,1,최익환,엄정화,롯데쇼핑㈜롯데엔터테인먼트,243209,06,0.0
20110609,기생령,78.0,1,8,고석진,한은정,롯데쇼핑㈜롯데엔터테인먼트,96992,08,1.0
20110303,통증,105.0,1,7,곽경택,정려원,롯데쇼핑㈜롯데엔터테인먼트,700272,09,0.0
20110322,오늘,119.0,1,1,이정향,송혜교,롯데쇼핑㈜롯데엔터테인먼트,131988,10,0.0
20110279,마당을 나온 암탉,93.0,1,12,오성윤,문소리,롯데쇼핑㈜롯데엔터테인먼트,2204374,07,0.0
20101242,무산일기,127.0,1,1,박정범,박정범,(주)영화사 진진,11272,04,0.0
20113272,도쿄 오아시스,82.0,3,1,마츠모토 카나,코바야시 사토미,(주)디오시네마,3547,12,0.0
20110295,마이 웨이,137.0,3,2,강제규,장동건,에스케이플래닛(주),2142670,12,0.0
20119890,사물의 비밀,112.0,1,7,이영미,심이영,예지림엔터테인먼트,8757,11,1.0
20112973,퍼펙트 센스,92.0,3,7,데이빗 맥킨지,이완 맥그리거,(주)아이엠비씨,45955,11,0.0
20112651,삼총사 3D,110.0,3,2,폴 W.S. 앤더슨,로건 레먼,롯데쇼핑㈜롯데엔터테인먼트,660205,10,0.0
